StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Pconsent_self,gender,bday#1_1,bday#2_1,bday#3_1,race_ethnicity_1,race_ethnicity_2,race_ethnicity_3,race_ethnicity_4,race_ethnicity_5,race_ethnicity_6,race_ethnicity_7,race_ethnicity_8,race_ethnicity_9,P1ed,P2ed,income,city,state,device,device-type,account,ytkids,controls,controls_type,Pdays,Ptime,Ptime_9_TEXT,Pfavorite,observations,yt_opinions_1,yt_opinions_2,yt_opinions_3,yt_opinions_4,yt_opinions_5,concerns,Pconsent-child,opp,gc,term,Q_BallotBoxStuffing,Q_CHL,expected_ir,expected_loi,Country,expected_n,tg,transaction_id,SVID,PS,Child_age,Response
3/18/25 13:59,3/18/25 14:02,IP Address,100,201,True,3/18/25 14:02,R_5YonsGBIRy4pHRB,anonymous,EN,1,,0,0,,Agree,Male,July,17,2016,,,Black or African American,,,,,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Detroit ,MI,No,Android tablet,Yes,Yes,Yes,Block all adult content,7 days,2 hours or less,,Jim cornette,My child exhibits normal behavior. ,A great deal,A great deal,A great deal,A lot,A great deal,Nothing in particular. ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,7iqOehQO9agHzTsZdmCnPG,36661704,1449,,Complete
3/18/25 14:03,3/18/25 14:11,IP Address,100,483,True,3/18/25 14:11,R_11gDPrG6yfX9M18,anonymous,EN,1,,0,0,,Agree,Male,September,15,2011,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",auburn,washington,Yes,iPad tablet,Yes,Yes,Yes,parental controls,4 days,45 minutes or less,,mr beast,no,A great deal,A great deal,A great deal,A lot,A great deal,,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2RAdvmSOK4tTrHBk1bOtiy,36661704,1449,,Complete
3/18/25 14:25,3/18/25 14:28,IP Address,100,167,True,3/18/25 14:28,R_56oFc8gdl3bqDfj,anonymous,EN,1,,0,0,,Agree,Female,January,5,2015,,,,,,,White,,,High school degree or equivalent,High school degree or equivalent,"$16,000 through $24,999",Dyerburg,Tn,Yes,Android tablet,Yes,Yes,Yes,And restriction,7 days,2 hours or less,,Brittany ,The like watching other kids play with toys,A moderate amount,A moderate amount,A moderate amount,A lot,A little,Swearing ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2fQWYBvevRRQVtCpcMOfew,36661704,1449,,Complete
3/18/25 14:51,3/18/25 14:54,IP Address,100,187,True,3/18/25 14:54,R_5hLqXEu8nQYuBX7,anonymous,EN,0.800000012,,0,0,,Agree,Male,November,1,2011,,,,,,,White,,,Some college,Some college,"$75,000 through $99,999",long branch,nj,No,Android tablet,Yes,Yes,Yes,stop adult materials,4 days,More than 2 hours,,disney,cartoons obssesive,A lot,A moderate amount,A lot,A lot,A moderate amount,child only watches cartoons,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5wPz1r6hgztNu5iVyxXzBX,36661704,1449,,Complete
3/18/25 14:51,3/18/25 14:56,IP Address,100,316,True,3/18/25 14:56,R_6nTwX5PgDa6y335,anonymous,EN,0.800000012,,0,0,,Agree,Female,August,29,2016,,,Black or African American,,,,,,,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999",Baltimore ,MD,Yes,iPhone,Yes,Yes,Yes,Parental controls ,7 days,More than 2 hours,,Jo Jo Siwa,She excited up beat and wants to be a social media influencer herself ,A great deal,A great deal,A lot,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1odRpKe2e2fgEaIvOMLTJ9,36661704,1449,,Complete
3/18/25 14:54,3/18/25 15:05,IP Address,100,620,True,3/18/25 15:05,R_6digNg1Bea77Jvi,anonymous,EN,0.899999976,,0,0,,Agree,Female,November,11,2016,,,,,,,White,,,High school degree or equivalent,High school degree or equivalent,"$35,000 through $49,999",Asheboro ,Nc,Yes,Android tablet,No,No,No,,3 days,2 hours or less,,Gabby ,No,A little,A lot,A little,A lot,A moderate amount,No cuz she knows what she can and can't watch if she is caught watching something she's not allowed the device is taken away for two months ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6AA1IWFIJYgcfTF0NJFQ5H,36661704,1449,,Complete
3/18/25 15:21,3/18/25 15:37,IP Address,100,976,True,3/18/25 15:37,R_6EYYzXpyIjEfxi9,anonymous,EN,0.899999976,,0,0,,Agree,Male,April,15,2013,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",New London,NC,No,iPhone,No,No,No,None,4 days,1 hour or less,,Impossible ,Nothing I’m concerned about ,A moderate amount,A moderate amount,A little,A lot,A moderate amount,A lot of swearing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5iLLhB9BrP43zB9rHYp8eM,36661704,1449,,Complete
3/18/25 16:40,3/18/25 16:44,IP Address,100,216,True,3/18/25 16:44,R_3fk8gcvXJ4EpMkY,anonymous,EN,0.899999976,,0,0,,Agree,Female,February,24,2014,,,,,,,White,,,High school degree or equivalent,High school degree or equivalent,"$75,000 through $99,999",Willoughby ,Ohio,Yes,Some other device,Yes,No,No,,4 days,More than 2 hours,,Ryan,No nothing ,A little,A little,None at all,A lot,A little,No I haven’t ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3IUGzmsacJzlb7Vo4Js3ML,36661704,1449,,Complete
3/18/25 16:50,3/18/25 16:56,IP Address,100,348,True,3/18/25 16:56,R_5LoOzIFFYX8VZCL,anonymous,EN,0.899999976,,0,0,,Agree,Female,February,14,2016,American Indian or Alaska Native,,Black or African American,,,,,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$50,000 through $74,999",Missouri City,Tx,Yes,iPad tablet,Yes,No,No,,3 days,1 hour or less,,Music,No unusual behavior,A moderate amount,A moderate amount,A little,A lot,A little,N/A,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6NtEoBFwv6C5YKYHAuHuG6,36661704,1449,,Complete
3/18/25 17:28,3/18/25 17:34,IP Address,100,410,True,3/18/25 17:34,R_7xjgKxJ62rNnOX7,anonymous,EN,0.899999976,,0,0,,Agree,Female,May,11,2014,,,Black or African American,,,,,,,"Bachelor's degree (e.g. BA, BS)",Less than high school,"$12,000 through $15,999",Oakland ,CA,Yes,Android phone,Yes,No,Yes,No adult contact,7 days,More than 2 hours,,Sniper Wolf,Very excited can't wait to the next episode,A lot,A moderate amount,A moderate amount,A lot,A great deal,I haven't came across those problems yet,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6ta02n6kzaBtMjcaMhFaAq,36661704,1449,,Complete
3/18/25 17:44,3/18/25 17:46,IP Address,100,123,True,3/18/25 17:46,R_7isB3NHI8t7kWsd,anonymous,EN,0.899999976,,0,0,,Agree,Female,May,8,2012,,Asian,,,,,,,,"Bachelor's degree (e.g. BA, BS)",Some college,"$50,000 through $74,999", Bellflower ,CA,Yes,iPad tablet,No,No,No,,5 days,30 minutes or less,,Sis bs bro,Nothing surprises me,A little,A moderate amount,A little,A lot,A moderate amount,No concerns ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3NOs8fbfYJ7WYNdWznSbqR,36661704,1449,,Complete
3/18/25 17:46,3/18/25 17:51,IP Address,100,256,True,3/18/25 17:51,R_51hXW2PVAoZxekG,anonymous,EN,1,,0,0,,Agree,Female,January,21,2012,,,Black or African American,,,,,,,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999",Little rock Arkansas ,Ar,Yes,iPhone,No,No,No,,3 days,More than 2 hours,,She has alot,Happy calm active,A moderate amount,A little,A little,A lot,A lot,No ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1Fq9NILu8o65pJny2Q4lFv,36661704,1449,,Complete
3/18/25 18:22,3/18/25 18:31,IP Address,100,488,True,3/18/25 18:31,R_6zfPDyomPIsdvuV,anonymous,EN,0.800000012,,0,0,,Agree,Female,March,20,2015,,,Black or African American,,,,,,,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$16,000 through $24,999",Bronx,NY,Yes,iPhone,Yes,No,Yes,Control the over what they watch ,1 day,More than 2 hours,,Cations ,No,None at all,A lot,A lot,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0nN0mJ04N45XTOoCIL7b7C,36661704,1449,,Complete
3/18/25 18:24,3/18/25 18:32,IP Address,100,498,True,3/18/25 18:32,R_7s7rs8VQTjJIYek,anonymous,EN,1,,0,0,,Agree,Male,October,31,2011,,,Black or African American,,,,,,,High school degree or equivalent,High school degree or equivalent,"$50,000 through $74,999",Mobile ,AL,Yes,Android tablet,Yes,Yes,Yes,Unsure ,2 days,30 minutes or less,,No favorite person ,I don't have no concerns ,A lot,A lot,A lot,A lot,None at all,I don't have no concerns ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3hpmaehDabrNhnDM77MK1D,36661704,1449,,Complete
3/19/25 8:24,3/19/25 8:27,IP Address,100,155,True,3/19/25 8:27,R_3JjKeNqhcUL6BEd,anonymous,EN,0.899999976,,0,0,,Agree,Female,September,18,2012,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)",Some college,"$75,000 through $99,999",Stumpy Point,NC,Yes,Some other device,Yes,No,No,,7 days,2 hours or less,,Funneh ,There is nothing that concerns or worries me ,A little,A moderate amount,A moderate amount,A lot,A moderate amount,No I have not had any of these concerns ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2hSw1LK8LpUidZUqqwDjUU,36661704,1449,,Complete
3/19/25 8:24,3/19/25 8:29,IP Address,100,338,True,3/19/25 8:29,R_5LGThM727FZiRgv,anonymous,EN,0.899999976,,0,0,,Agree,Female,April,8,2011,,,Black or African American,,,,,,,"Master's degree (e.g. MA, MS)",Some college,"$100,000 or greater",Kinston,NC,Yes,iPhone,Yes,,Yes,,7 days,More than 2 hours,,None,None,A lot,A little,A little,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3rxIr25EflB0hI3v6AWr5s,36661704,1449,,Complete
3/19/25 8:25,3/19/25 8:30,IP Address,100,333,True,3/19/25 8:30,R_1HtNXL4LzJ4XWjO,anonymous,EN,0.899999976,,0,0,,Agree,Female,September,8,2011,,,Black or African American,,,,,,,Some college,"Master's degree (e.g. MA, MS)","$50,000 through $74,999",Tucker ,GA,Yes,iPad tablet,Yes,Yes,Yes,Certain websites are blocked.,6 days,1.5 hours or less,,Roblox or marvel .,More energetic about the marvel characters he likes .,A lot,A great deal,A moderate amount,A lot,A great deal,Sometimes certain channels are recommended even if you not interested in the content .,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6Y97McxB7dhOAb577hp0JW,36661704,1449,,Complete
3/19/25 8:32,3/19/25 8:35,IP Address,100,199,True,3/19/25 8:35,R_32PbKd21SK2DVo1,anonymous,EN,1,,0,0,,Agree,Female,March,5,2015,,,,,,,White,,,High school degree or equivalent,Some college,"$50,000 through $74,999",Poplar Bluff,MO,No,iPhone,No,,,,None,0 minutes,,does not use youtube,na,None at all,A great deal,None at all,A lot,A great deal,no,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1jDfmrksFjBrbfMji1BGSU,36661704,1449,,Complete
3/19/25 8:35,3/19/25 8:39,IP Address,100,243,True,3/19/25 8:39,R_7Ecuvm5uZbhRU3Q,anonymous,EN,1,,0,0,,Agree,Male,August,25,2012,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999","Atlanta, Ga",GA,Yes,Android phone,No,No,Yes,No nudity or foul language ,4 days,2 hours or less,,Spider-Man ,Nothing alarming,A lot,A moderate amount,A little,A lot,A moderate amount,None so far,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1gXF77WgZzp9FTny27lTjF,36661704,1449,,Complete
3/19/25 8:36,3/19/25 8:40,IP Address,100,244,True,3/19/25 8:40,R_5wTYbtcU6nL94tP,anonymous,EN,1,,0,0,,Agree,Male,March,7,2013,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Texarkana,TX,No,Android phone,No,,Yes,,7 days,2 hours or less,,No idea,I don't like them spending too much time.,None at all,A little,A lot,A lot,A little,no,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4amhQ65WVEMYUKJ6z1W9As,36661704,1449,,Complete
3/19/25 8:41,3/19/25 8:44,IP Address,100,185,True,3/19/25 8:44,R_3rZ438mNtXJs1dn,anonymous,EN,1,,0,0,,Agree,Male,May,10,2012,,,Black or African American,,,,White,,,Some college,Some college,"$75,000 through $99,999",Gloversville ,NY,Yes,Android phone,No,No,No,,7 days,More than 2 hours,,No specific,Learns alot,A moderate amount,A lot,A moderate amount,A lot,A moderate amount,"Yes, violence, swearing, non age appropriate conversations",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2ZK4dIKv7Tnxv2Q1v9sPjI,36661704,1449,,Complete
3/19/25 8:45,3/19/25 8:49,IP Address,100,201,True,3/19/25 8:49,R_3e26krXhXhl07Ct,anonymous,EN,1,,0,0,,Agree,Female,June,23,2015,,Asian,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",El paso,texas,Yes,iPhone,No,Yes,Yes,,7 days,More than 2 hours,,Mr. beast,tired and sleepy,A lot,A lot,A lot,A lot,A moderate amount,,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,7bJudPv9cwdzDDEHdvA1HD,36661704,1449,,Complete
3/19/25 8:45,3/19/25 8:52,IP Address,100,417,True,3/19/25 8:52,R_5t4PnNhv6eZ6pgk,anonymous,EN,1,,0,0,,Agree,Male,May,18,2011,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater","MARILLA,NY",NY,Yes,Android tablet,Yes,Yes,No,,7 days,1.5 hours or less,,MOVIKIDZ,YES,A great deal,A lot,A lot,A lot,A lot,I AM NOT EXPERIENCED,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,22ejLbY8bXmgEVvZlaDY91,36661704,1449,,Complete
3/19/25 8:49,3/19/25 8:53,IP Address,100,242,True,3/19/25 8:53,R_3dc5P4I94CtuaqY,anonymous,EN,1,,0,0,,Agree,Female,April,15,2015,,,,Hispanic or Latino/a,,,,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",Atlantic city,NJ,Yes,iPhone,Yes,No,Yes,Only content until 10 years old,7 days,45 minutes or less,,I can’t remember her name ,Picked on some attitude ,A lot,A lot,A moderate amount,A lot,A moderate amount,Yes sometimes on how parents show it’s ok to be disrespectful ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6aWwY0N7wvevwLYSA5Y72A,36661704,1449,,Complete
3/19/25 8:45,3/19/25 8:54,IP Address,100,549,True,3/19/25 8:54,R_6I9XZLb1boqkN2h,anonymous,EN,0.899999976,,0,0,,Agree,Female,December,27,2015,,,Black or African American,,,,White,,,Some college,"Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",North Olmsted,Ohio,Yes,iPad tablet,No,No,Yes,Net Nanny,3 days,30 minutes or less,,Coco melon Pink Frog,She is fine being on YouTube and calls me when she has problems.,A moderate amount,A great deal,A lot,A lot,A lot,No I don’t recall any examples of channels that are inappropriate for kids.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5wTpKPIiXeA7AupmMx1YGg,36661704,1449,,Complete
3/19/25 8:49,3/19/25 8:55,IP Address,100,382,True,3/19/25 8:55,R_3QxSrOhfdFeaCuI,anonymous,EN,1,,0,0,,Agree,Female,October,11,2012,,,,,,,White,,,Some college,Some college,"$50,000 through $74,999",Metropolis,IL,Yes,Android phone,Yes,Yes,Yes,Allowing my child to access adult 18+ content,2 days,30 minutes or less,,HopeScope,Need for more skin care items and beauty trends,A great deal,A great deal,A great deal,A lot,A little,"Before I did experience these concerns, but now my child uses a kids account and we have parental controls ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4n3hzT2xmS0xApuAjaUdTm,36661704,1449,,Complete
3/19/25 8:53,3/19/25 8:56,IP Address,100,186,True,3/19/25 8:56,R_36I3ZO2WVl4G53P,anonymous,EN,0.899999976,,0,0,,Agree,Male,December,6,2013,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)",Some college,"$50,000 through $74,999",Denver,CO,Yes,iPhone,Yes,Yes,Yes,Certain age limits are not allowed,7 days,More than 2 hours,,Corey Kenshen,A lot more animated when don’t things in real life that is seen on Youtube,A lot,A moderate amount,A little,A lot,A lot,"There is swearing, but my kid doesn’t do that when not watching the videos",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6QlIutLC9Ou1HhLJ1LWo3l,36661704,1449,,Complete
3/19/25 8:54,3/19/25 8:58,IP Address,100,216,True,3/19/25 8:58,R_7R4pw1K6Um4775p,anonymous,EN,1,,0,0,,Agree,Male,April,5,2015,,,Black or African American,,,,,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Phoenix ,AZ,Yes,Android tablet,No,No,No,,7 days,45 minutes or less,,GD Colon,"No change, a little hard to get motivated at first.",A lot,A moderate amount,A little,A lot,A little,Some swearing on his gaming videos,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5NyePYFDR069FB9NfrYyb1,36661704,1449,,Complete
3/19/25 9:00,3/19/25 9:03,IP Address,100,181,True,3/19/25 9:03,R_5F1XRzWe2puotQD,anonymous,EN,0.800000012,,0,0,,Agree,Male,January,27,2013,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Master's degree (e.g. MA, MS)","$75,000 through $99,999",Tucson,Arizona,Yes,Some other device,No,,Yes,We only watch as a family ,2 days,30 minutes or less,,Dude Perfect,Kids are very locked in while watching. We have a lot of limits so I don't notice much.,A moderate amount,A great deal,A lot,A lot,A moderate amount,He mostly watches Dude Perfect. He likes to watch sports highlights and sometimes there is language in that.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,63EwhVrKsKKtKad3KyFPMZ,36661704,1449,,Complete
3/19/25 9:03,3/19/25 9:06,IP Address,100,202,True,3/19/25 9:06,R_7ty9YDUr7P7dOJC,anonymous,EN,1,,0,0,,Agree,Female,January,25,2013,,,Black or African American,,,,White,,,Some college,High school degree or equivalent,"$25,000 through $34,999",Kansas city,Mo,Yes,iPhone,No,,,,7 days,45 minutes or less,,Celinaspookyboo,No,A moderate amount,A lot,A moderate amount,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2ZYyKEAoqN9e0uDTUDOKWh,36661704,1449,,Complete
3/19/25 9:08,3/19/25 9:55,IP Address,100,2853,True,3/19/25 9:55,R_1RlwlNBmM75apkR,anonymous,EN,0.899999976,,0,5,,Agree,Female,October,13,2015,,,,Hispanic or Latino/a,,,White,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$35,000 through $49,999",Dallas,TX,Yes,Android phone,Yes,No,Yes,parental ,5 days,1 hour or less,,Mr Beast,nothing to be concerned about,A great deal,A great deal,A lot,A lot,A great deal,i have no concerns or issues,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0bf2so6BAOdOQAr242gkkd,36661704,1449,,Complete
3/27/25 7:39,3/27/25 7:44,IP Address,100,297,True,3/27/25 7:44,R_7B8KETAibmGYWma,anonymous,EN,0.699999988,,0,0,,Agree,Male,January,1,2012,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Los angels ,California,Yes,iPhone,Yes,Yes,Yes,His,5 days,More than 2 hours,,Cations network,Because it’s very good ,A lot,A great deal,A great deal,A lot,A great deal,Nothing because it’s very good and fantastic ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1FUfprvBLoPj7J5aoyZ3ki,36661704,1449,,Complete
3/27/25 7:37,3/27/25 7:45,IP Address,100,464,True,3/27/25 7:45,R_7WTf3MHNgCf6ibN,anonymous,EN,0.899999976,,0,0,,Agree,Male,January,1,2015,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",no,new mexico,Yes,iPad tablet,Yes,Yes,Yes,parents control,7 days,More than 2 hours,,cocomelon,very good,A great deal,A lot,A great deal,A lot,A lot,"yes, i'm very concern about them",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0TdgASE2Vr21Udvh3LFJlC,36661704,1449,,Complete
3/27/25 7:41,3/27/25 7:45,IP Address,100,228,True,3/27/25 7:45,R_58oQjOg9F6TI7CN,anonymous,EN,0.899999976,,0,0,,Agree,Male,June,2,2011,,,,,,,White,,,Some college,High school degree or equivalent,"$35,000 through $49,999",Hot Springs ,AR,Yes,iPhone,Yes,No,No,,7 days,1.5 hours or less,,Jeffy,Not anymore ,A lot,A moderate amount,A moderate amount,A lot,A moderate amount,No I haven’t,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,54ejdJuNIlAlMwchsM5k7L,36661704,1449,,Complete
3/27/25 7:50,3/27/25 7:52,IP Address,100,150,True,3/27/25 7:52,R_32zYUhDFzkEynIR,anonymous,EN,1,,0,0,,Agree,Female,April,6,2011,,,,Hispanic or Latino/a,,,White,,,"Master's degree (e.g. MA, MS)",Other,"$35,000 through $49,999",Dania ,Florida,Yes,Some other device,Yes,No,No,,None,1 hour or less,,I dont know,n/a,A little,None at all,A little,A lot,A little,none,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5uU2SSUoVssImSusjbJXiE,36661704,1449,,Complete
3/27/25 7:49,3/27/25 7:54,IP Address,100,293,True,3/27/25 7:54,R_7Qouib6Y6wF5Z2G,anonymous,EN,1,,0,0,,Agree,Female,March,15,2014,,,Black or African American,,,,,,,Some college,"Master's degree (e.g. MA, MS)","$50,000 through $74,999",Salinas,CA,Yes,Android tablet,Yes,No,No,,7 days,More than 2 hours,,Roblox ,Sometimes he's hyperactive. It's concerning ,A lot,A moderate amount,A lot,A lot,A little,The swearing is sometimes excessive,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,04CobqBPKzIaZD8coNy9Lo,36661704,1449,,Complete
3/27/25 7:50,3/27/25 7:54,IP Address,100,270,True,3/27/25 7:54,R_1fBBsbWBSrTIrDK,anonymous,EN,0.899999976,,0,0,,Agree,Female,October,30,2013,,,,,,,White,,,Some college,Some college,"$5,000 through $11,999",Oceana,WV,Yes,Android phone,Yes,No,No,,6 days,More than 2 hours,,Don't know,Nothing really but addicted to her phone,A lot,A moderate amount,A moderate amount,A lot,A moderate amount,None,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5l8pwyieVoFtwaaji4eBTT,36661704,1449,,Complete
3/27/25 7:52,3/27/25 7:55,IP Address,100,172,True,3/27/25 7:55,R_6usadeJNeguNGRE,anonymous,EN,0.899999976,,0,0,,Agree,Male,December,31,2013,,,,,,,White,,,,Some college,"$75,000 through $99,999",Charleston,SC,Yes,Android phone,Yes,Yes,Yes,no adult content,7 days,15 minutes or less,,Roblox,can't hear me talking to him,None at all,A little,A moderate amount,A lot,A great deal,Roblox teaching gambling,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2XocGEl6XPmlgoOwDWhC5Q,36661704,1449,,Complete
3/27/25 7:53,3/27/25 7:56,IP Address,100,195,True,3/27/25 7:56,R_7SITlnJbG12IWfT,anonymous,EN,0.899999976,,0,0,,Agree,Female,August,6,2015,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",homer glen ,IL,Yes,iPad tablet,Yes,No,No,,5 days,2 hours or less,,krew,nothing different ,A great deal,A great deal,A great deal,A lot,A moderate amount,No. Most of what my child watches on Youtube and the language they may encounter is no different than what they experience during a movie or daily life. ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5MwdS3JWSN0BJp8kPEdVJL,36661704,1449,,Complete
3/27/25 7:56,3/27/25 8:01,IP Address,100,333,True,3/27/25 8:01,R_6343DWBu2rdG1Ok,anonymous,EN,0.899999976,,0,0,,Agree,Male,January,4,2016,,,,,,,White,,,"Master's degree (e.g. MA, MS)",Other,"$50,000 through $74,999",Grundy,VA,Yes,iPad tablet,Yes,Yes,Yes,Age filtered content.,5 days,2 hours or less,,Mr. Beast,No behavioral concerns. ,A great deal,A great deal,A moderate amount,A lot,A little,None,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3jeimikj8sPJiaeND4l5zt,36661704,1449,,Complete
3/27/25 8:01,3/27/25 8:04,IP Address,100,152,True,3/27/25 8:04,R_3W5oAROoqQkKRgd,anonymous,EN,0.899999976,,0,0,,Agree,Male,December,23,2011,,,Black or African American,,,,White,,,"Bachelor's degree (e.g. BA, BS)",Other,"$50,000 through $74,999",chennelview,tx,Yes,iPhone,Yes,No,No,,7 days,More than 2 hours,,mr beast,he is the same before and after watching youtube,A moderate amount,A little,A little,A lot,A moderate amount,yes but i just make him turn it off,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6PvvTZpg7T3J2RbXeXsm37,36661704,1449,,Complete
3/27/25 7:59,3/27/25 8:04,IP Address,100,300,True,3/27/25 8:04,R_6n6hBaZAj5s2LxO,anonymous,EN,1,,0,0,,Agree,Female,May,12,2011,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$75,000 through $99,999",Metairie,Louisiana,Yes,Android phone,Yes,No,No,,2 days,30 minutes or less,,Animal Planet,Nothing. She laughs often.,A moderate amount,None at all,A moderate amount,A lot,A lot,"I talked to my daughter about violence and inappropriate content on YouTube, but she herself has no interest in such content.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1SmvvmAxijuSQTlw9pFQYn,36661704,1449,,Complete
