StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Pconsent_self,gender,bday#1_1,bday#2_1,bday#3_1,race_ethnicity,P1ed,P2ed,income,city,state,device,device-type,account,ytkids,controls,controls_type,Pdays,Ptime,Ptime_9_TEXT,Pfavorite,observations,yt_opinions_1,yt_opinions_2,yt_opinions_3,yt_opinions_4,yt_opinions_5,concerns,Pconsent-child,opp,gc,term,Q_BallotBoxStuffing,Q_CHL,expected_ir,expected_loi,Country,expected_n,tg,transaction_id,SVID,PS,Child_age,Response
2025-03-17 17:05:47,2025-03-17 17:08:19,IP Address,,100,152,True,2025-03-17 17:08:20,R_3hzk4nwe3hpH5qx,,,,,,,anonymous,EN,1,,0,0,,Agree,Female,September,18,2014,Black or African American,Less than high school,Some college,"$16,000 through $24,999","Washington ",New jersey,Yes,Android phone,No,No,No,None,3 days,45 minutes or less,,None,"None ",A moderate amount,A moderate amount,A moderate amount,A little,None at all,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,5eQ4P9gw89PrORZE5BWK88,36661704,,,
2025-03-17 17:01:43,2025-03-17 17:09:40,IP Address,108.32.94.40,100,477,True,2025-03-17 17:09:41,R_3Osl92ORfiheATf,,,,,40.4688,-80.0872,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,October,1,2015,Hispanic or Latino/a,Less than high school,Less than high school,"$100,000 or greater",pittsburgh,PA,Yes,Android phone,Yes,Yes,Yes,,7 days,1 hour or less,,savrina carpenter,enjoys and happy,A moderate amount,A lot,A great deal,A lot,A great deal,no,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,7e5EGlg4rJUXGK4ifzSBMG,36661704,1449,,Complete
2025-03-17 16:31:11,2025-03-17 17:15:56,IP Address,,100,2684,True,2025-03-17 17:15:56,R_1FxDvU5sSs7VKXG,,,,,,,anonymous,EN,0.800000011920929,,0,0,,Agree,Male,September,25,2013,Black or African American,High school degree or equivalent,High school degree or equivalent,"$16,000 through $24,999",Bridgeport ct,North Carolina,No,Android tablet,Yes,Yes,No,,1 day,15 minutes or less,,"None applicable ","None applicable for me to answer ",A great deal,A great deal,A great deal,A great deal,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,6Rm1LByArR6xCFpSsyB5Mg,36661704,,,
2025-03-17 17:13:49,2025-03-17 17:16:56,IP Address,206.188.244.190,100,187,True,2025-03-17 17:16:56,R_3GcoH7FGmUZ4sAV,,,,,45.5722,-94.2042,anonymous,EN,0.699999988079071,,0,0,,Agree,Male,June,7,2014,Multiracial,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999","Minneapolis ",MN,Yes,iPhone,Yes,Yes,No,,7 days,2 hours or less,,"Ninja ","Nothing he's the same little boy. ",A great deal,A great deal,A great deal,A lot,A great deal,"I haven't noticed anything ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6pAVPuOeEzQ6BorDRyrrku,36661704,1449,,Complete
2025-03-17 17:15:55,2025-03-17 17:17:58,IP Address,,100,123,True,2025-03-17 17:17:59,R_5dLv6i0128Zb62r,,,,,,,anonymous,EN,0.800000011920929,,0,0,,Agree,Female,December,15,2011,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",Northampton,PA,Yes,Android phone,Yes,Yes,No,,3 days,1 hour or less,,"Rebecca zamolo ","Nothing different ",A lot,A moderate amount,A moderate amount,A moderate amount,A lot,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,1729ESRsUgHKzdWwMoYoIZ,36661704,,,
2025-03-17 17:16:03,2025-03-17 17:18:58,IP Address,,100,174,True,2025-03-17 17:18:59,R_62l9W17nJyN0NOy,,,,,,,anonymous,EN,0.699999988079071,,0,0,,Agree,Female,October,31,2013,White,Doctoral degree,Doctoral Degree,"$75,000 through $99,999",New York,New York,Yes,Android phone,Yes,Yes,Yes,"Like good like ",1 day,2 hours or less,,"Like good like ","Like good like ",A lot,A lot,A lot,A great deal,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,25RrfKpjTyT3vLCLo7JQVl,36661704,,,
2025-03-17 17:12:18,2025-03-17 17:22:15,IP Address,,100,596,True,2025-03-17 17:22:15,R_5esGdoErugoNuKE,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,December,7,2015,"American Indian or Alaska Native,Black or African American,Hispanic or Latino/a,Middle Eastern or North African,White","Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",dsfvf,FL,Yes,iPad tablet,Yes,Yes,Yes,reat,2 days,15 minutes or less,,well,great,A great deal,A great deal,A lot,A great deal,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,08rCCbMVvrNqHRMEMdyDIC,36661704,,,
2025-03-17 17:22:55,2025-03-17 17:27:38,IP Address,71.86.193.47,100,282,True,2025-03-17 17:27:38,R_34Ae6CCewIy5a8Y,,,,,43.7746,-88.4376,anonymous,EN,1,,0,0,,Agree,Female,June,6,2017,White,High school degree or equivalent,High school degree or equivalent,"$35,000 through $49,999",berlin,wi,Yes,Android tablet,Yes,Yes,No,,4 days,1 hour or less,,cartoon,talkative,A moderate amount,A lot,A moderate amount,A lot,A great deal,no,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6scUTpVGbb5DdE9nFNw1IC,36661704,1449,,Complete
2025-03-17 17:29:34,2025-03-17 17:31:48,IP Address,172.58.120.226,100,133,True,2025-03-17 17:31:48,R_3p5mSzFgCMz8YxP,,,,,42.2762,-83.2587,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,February,11,2011,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Grand Rapids,Mi,Yes,iPhone,No,No,No,,None,0 minutes,,NA,No,A little,A little,A little,A lot,A little,Ifk,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1FaDwhICIljaW8KntakEx5,36661704,1449,,Complete
2025-03-17 17:20:13,2025-03-17 17:34:20,IP Address,107.77.207.38,100,846,True,2025-03-17 17:34:20,R_6Lj8Vqn8u4kSyBx,,,,,41.8483,-87.6517,anonymous,EN,1,,0,0,,Agree,Male,March,10,2014,White,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Elmhurst,Illinois,Yes,iPad tablet,Yes,Yes,Yes,"I have full control to my child kids account ",7 days,More than 2 hours,,Mr Beast is my child's favourite,She tries things in real life what she has seen on youtube,A great deal,A lot,A great deal,A lot,A lot,So far I do not have much concerns about the contents that my child watch on youtube because I get to decide what she is gonna watch,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,016mQH35hdn4eUBNLxXLSB,36661704,1449,,Complete
2025-03-17 17:30:11,2025-03-17 17:35:37,IP Address,,100,325,True,2025-03-17 17:35:37,R_5Odk3Ni4VVtwLaf,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,June,23,2014,White,High school degree or equivalent,High school degree or equivalent,"$12,000 through $15,999",Eminence,Missouri,Yes,Android phone,Yes,No,No,,6 days,15 minutes or less,,"Mr beast ","His attitude ",A moderate amount,A moderate amount,A lot,A little,A moderate amount,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,5WvsSOaORCIvj7a7aPCy3i,36661704,,,
2025-03-17 17:38:38,2025-03-17 17:43:15,IP Address,172.58.112.204,100,277,True,2025-03-17 17:43:16,R_6kNYFWGoru9Diyp,,,,,33.7256,-117.9119,anonymous,EN,0.8999999761581421,,0,20,,Agree,Male,August,10,2013,"American Indian or Alaska Native,White","Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",2,NJ,Yes,Android tablet,Yes,Yes,Yes,Good,6 days,45 minutes or less,,Good,Good,None at all,A moderate amount,A lot,A lot,A lot,Good,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4L3zzD8qn0FbTXxha8VpPo,36661704,1449,,Complete
2025-03-17 17:42:11,2025-03-17 17:44:43,IP Address,,100,151,True,2025-03-17 17:44:43,R_55viyLP3VEjFrMF,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,November,28,2015,Black or African American,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999","Haines city ",Fl,Yes,iPhone,Yes,Yes,Yes,"Parental control ",5 days,2 hours or less,,"Kintin ",,A lot,A lot,A little,None at all,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,6soeNkP1FvJRiIEuxwpB8V,36661704,,,
2025-03-17 17:41:00,2025-03-17 17:47:09,IP Address,76.90.108.176,100,368,True,2025-03-17 17:47:10,R_1vuMFJtsvc5ZxCN,,,,,34.0264,-117.936,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,January,16,2011,Asian,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater","Los Angeles ",Ca,Yes,iPhone,No,No,No,,5 days,45 minutes or less,,Charles kurk,"Learning ",A moderate amount,A lot,A lot,A lot,A great deal,"Yes. Too much bad and toxic information ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6tyWfil52fD9r7opcTMJKC,36661704,1449,,Complete
2025-03-17 17:46:14,2025-03-17 17:50:05,IP Address,67.174.154.122,100,231,True,2025-03-17 17:50:05,R_1MGDAp1dJLuyC9r,,,,,38.6711,-121.1495,anonymous,EN,1,,0,0,,Agree,Female,June,27,2012,Hispanic or Latino/a,Some college,Some college,"$35,000 through $49,999",Orangevale,CA,Yes,Some other device,No,No,No,,None,0 minutes,,na,does not watch,None at all,A lot,None at all,A lot,None at all,"not sure ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4zFIiz9jQg2FTu64TuQd8H,36661704,1449,,Complete
2025-03-17 17:44:16,2025-03-17 17:52:41,IP Address,,100,505,True,2025-03-17 17:52:42,R_7xLbHRNERprYVjk,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,June,26,2013,Black or African American,Some college,Some college,"$35,000 through $49,999",Chicago,Illinois,Yes,iPhone,Yes,Yes,Yes,"No 21 and over content restricted ",7 days,More than 2 hours,,Crazy Mario bros,"No ",A great deal,A great deal,A great deal,A great deal,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,0gsij7VYnR9OYBIlD9YIof,36661704,,,
2025-03-17 17:53:14,2025-03-17 17:56:45,IP Address,68.201.163.200,100,211,True,2025-03-17 17:56:46,R_6EZ2yenGXOnVWx8,,,,,32.6587,-97.1617,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,January,30,2013,Black or African American,Less than high school,Less than high school,"$25,000 through $34,999",Arlington,Tx,No,Android tablet,Yes,Yes,No,,2 days,1 hour or less,,Jujutsu kaisen,"Addicted ",A great deal,A great deal,A lot,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1GnUDwhWSI0OlVj5DLk4AC,36661704,1449,,Complete
2025-03-17 17:54:22,2025-03-17 17:58:41,IP Address,,100,258,True,2025-03-17 17:58:41,R_3NFGf6veDjZv5Up,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,March,12,2016,White,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Milwaukee,Wisconsin,No,iPhone,Yes,Yes,Yes,YES,7 days,More than 2 hours,,Mr. Beast,Nothing,A little,A moderate amount,A lot,A great deal,A lot,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,0h4ZjFb2tiowYKumyXDm1W,36661704,,,
2025-03-17 17:55:33,2025-03-17 18:00:26,IP Address,66.24.17.183,100,292,True,2025-03-17 18:00:27,R_3Mm5IqTXl9TpkuO,,,,,42.167,-76.8205,anonymous,EN,1,,0,0,,Agree,Male,March,9,2012,White,Some college,High school degree or equivalent,"$50,000 through $74,999",Horseheads,Ny,Yes,Android phone,Yes,Yes,No,,7 days,More than 2 hours,,Not sure,None,A moderate amount,A moderate amount,A little,A lot,A moderate amount,,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0hAJMDqICjLiPG6QPpheJj,36661704,1449,,Complete
2025-03-17 17:54:40,2025-03-17 18:01:13,IP Address,,100,393,True,2025-03-17 18:01:14,R_32sDIoydlnXCvWu,,,,,,,anonymous,EN,1,,0,0,,Agree,Male,March,21,2014,Black or African American,Some college,Some college,"$5,000 through $11,999",Chicago,NY,Yes,Android tablet,Yes,Yes,Yes,Monitor mobile devices periodically,4 days,45 minutes or less,,Platforms of celebrities and football players like Messi,"
Sometimes he becomes confused and taciturn",A little,A moderate amount,A lot,None at all,A little,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,3d4A7cq4esw2DWTPc5nhr6,36661704,,,
2025-03-17 17:54:44,2025-03-17 18:02:24,IP Address,97.76.210.20,100,459,True,2025-03-17 18:02:24,R_35Nhgvglg4YbVkk,,,,,27.9875,-82.4583,anonymous,EN,1,,0,0,,Agree,Male,April,26,2012,Hispanic or Latino/a,High school degree or equivalent,,"Less than $5,000","Tampa,Florida",fl,Yes,Android tablet,No,Yes,No,,2 days,15 minutes or less,,Cory x,no,A great deal,A lot,A great deal,A lot,A great deal,none,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,72RFASlJDmyRrNRa5DoAjW,36661704,1449,,Complete
2025-03-17 17:55:30,2025-03-17 18:06:09,IP Address,75.97.250.135,100,639,True,2025-03-17 18:06:10,R_3J4emW5iXOocbIt,,,,,40.8327,-75.7033,anonymous,EN,1,,0,0,,Agree,Male,September,29,2013,White,Some college,"Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",Jim Thorpe,PA,Yes,iPhone,No,,Yes,Don't recall the specifics,4 days,1.5 hours or less,,nothing specific,no,A great deal,A great deal,A lot,A lot,A moderate amount,no i have not,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6ZzhoJeuDkWo4gAdPQl01f,36661704,1449,,Complete
2025-03-17 18:01:18,2025-03-17 18:07:20,IP Address,,100,361,True,2025-03-17 18:07:20,R_1V6xfDcCjveClQl,,,,,,,anonymous,EN,1,,0,0,,Agree,Male,March,1,2011,White,Less than high school,Other,"$25,000 through $34,999",n.f.,new york,No,,No,No,No,,None,0 minutes,,none,,None at all,None at all,None at all,None at all,None at all,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,0kLqq97nF2wMrVKrzbiJXO,36661704,,,
2025-03-17 18:00:04,2025-03-17 18:08:07,IP Address,172.59.192.44,100,483,True,2025-03-17 18:08:07,R_33W5GrfTxEq6Zma,,,,,32.8754,-96.7103,anonymous,EN,1,,0,10,,Agree,Male,February,1,2013,White,Less than high school,Less than high school,"$100,000 or greater",Jasper,indiana,Yes,iPad tablet,Yes,Yes,No,,7 days,2 hours or less,,none,I feel that he is happy and curious,A great deal,A little,A great deal,A lot,A great deal,We haven't faced these situations yet.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5Xpxm1kKDdQ8VNvueTBw7l,36661704,1449,,Complete
2025-03-17 18:08:03,2025-03-17 18:10:20,IP Address,50.90.12.165,100,137,True,2025-03-17 18:10:21,R_10OKeIVyGWjsmtN,,,,,39.7668,-86.4013,anonymous,EN,1,,0,0,,Agree,Female,February,22,2014,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater","Indianapolis ",Indiana,Yes,iPhone,No,No,No,,7 days,More than 2 hours,,"Soup Timmy ","He’s smarter ",A little,A little,A lot,A lot,A moderate amount,"No concerns ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3PlGN7ul1wVwjQQHNk3aET,36661704,1449,,Complete
2025-03-17 18:12:04,2025-03-17 18:20:49,IP Address,174.215.112.10,100,524,True,2025-03-17 18:20:49,R_5vX4GKmZBd2eUg1,,,,,47.104,-122.4346,anonymous,EN,1,,0,0,,Agree,Female,January,10,2013,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",San Antonio,Texas,Yes,iPad tablet,Yes,Yes,No,,5 days,1 hour or less,,Blippi,Nothing,A great deal,A lot,A great deal,A lot,A lot,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2IpYEdGtwk76OKgYIMbbWt,36661704,1449,,Complete
2025-03-17 18:19:44,2025-03-17 18:22:28,IP Address,,100,164,True,2025-03-17 18:22:29,R_7iR4oQmXkLvQuqF,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,March,13,2015,White,High school degree or equivalent,"Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",Colorado Springs,Colorado,Yes,iPhone,Yes,Yes,Yes,Privacy,7 days,1 hour or less,,"Mr Beast ",No,None at all,A moderate amount,None at all,A little,A moderate amount,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,5b93VprtktQeaf9apn7yUo,36661704,,,
2025-03-17 18:27:47,2025-03-17 18:33:02,IP Address,166.181.85.204,100,314,True,2025-03-17 18:33:02,R_5wB6wneuUSz0Ffe,,,,,41.9504,-91.6897,anonymous,EN,0.699999988079071,,0,0,,Agree,Male,January,10,2015,White,Some college,"Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999","Wichita Falls ",TX,No,Android tablet,No,No,No,,4 days,45 minutes or less,,"Avengers ",No,A lot,A moderate amount,A moderate amount,A lot,A lot,"None ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,49ojaeLgiGa0JUGbhBGRxv,36661704,1449,,Complete
2025-03-17 18:30:57,2025-03-17 18:34:23,IP Address,208.190.112.70,100,205,True,2025-03-17 18:34:23,R_3tOeB9NoU7nbm49,,,,,32.2361,-90.2601,anonymous,EN,0.6000000238418579,,0,0,,Agree,Male,January,7,2016,Black or African American,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$75,000 through $99,999","Jackson Mississippi ",TN,Yes,Android tablet,No,Yes,No,,7 days,1 hour or less,,Dj ghost,"I don't know ",A lot,A great deal,A lot,A lot,A lot,"I don't know ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6O1VxuIqqMaMwVQWJhNEb6,36661704,1449,,Complete
2025-03-17 18:45:51,2025-03-17 18:50:49,IP Address,,100,297,True,2025-03-17 18:50:50,R_5DkvUjCcefhq5j3,,,,,,,anonymous,EN,1,,0,0,,Agree,Male,January,29,2014,White,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999","Cleveland ",Ohio,Yes,iPad tablet,No,No,No,,None,0 minutes,,No one,"Nothing ",None at all,None at all,None at all,A lot,None at all,No,Disagree,Qual32042-1126-Children8to13[AD]_Parent_New,2,Consent 2_Child,,anonymous,.70,10,USA,220,2,4eSmOxF6zCBOXph0yUOk9n,36661704,,,
2025-03-17 18:48:54,2025-03-17 18:51:43,IP Address,98.199.118.37,100,168,True,2025-03-17 18:51:43,R_1NQTRHJ7FH0Oy1t,,,,,30.0043,-95.1747,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,January,22,2015,White,"Bachelor's degree (e.g. BA, BS)",High school degree or equivalent,"$100,000 or greater","Housto ",Tx,Yes,Android phone,No,No,Yes,Youtube kids,7 days,1 hour or less,,Aphmau,Nothing of concern at this time,A moderate amount,A moderate amount,A lot,A lot,A little,Nothing right now,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5g5HTqte82LvG8i9bpynUu,36661704,1449,,Complete
2025-03-17 17:21:44,2025-03-17 18:53:36,IP Address,174.239.112.127,100,5511,True,2025-03-17 18:53:38,R_5mBwNhtAlJnys8N,,,,,41.9025,-87.6726,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,February,24,2017,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Chicago,IL,Yes,iPad tablet,Yes,Yes,Yes,select the options,6 days,30 minutes or less,,Dora,not sure,A lot,A great deal,A moderate amount,A lot,A moderate amount,"dangerous links , naked photos",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5k2TOnZMHsm1sfEwiyxqZQ,36661704,1449,,Complete
2025-03-17 18:54:51,2025-03-17 18:55:17,IP Address,,100,26,True,2025-03-17 18:55:17,R_1QM7JAR6ESznnK0,,,,,,,anonymous,EN,1,,0,0,,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Consent_1,,anonymous,.70,10,USA,220,2,5Fqstq7ijBeTgC7TBglaOy,36661704,,,
2025-03-17 19:10:46,2025-03-17 19:17:17,IP Address,,100,391,True,2025-03-17 19:17:18,R_7d4cm183AEl5qrG,,,,,,,anonymous,EN,1,,0,0,,Agree,Male,September,12,2011,White,Some college,,"$16,000 through $24,999",Centerville,TN,Yes,Android phone,Yes,Yes,No,,7 days,Other,,You tube gaming videos or games,Seems happier when he is gaming than not,A lot,A little,A lot,A moderate amount,A little,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,5DAi9d29aMHNIaVEd3xdGy,36661704,,,
2025-03-17 19:27:07,2025-03-17 19:28:34,IP Address,,100,86,True,2025-03-17 19:28:36,R_7SDMmShVJ1vDQ5j,,,,,,,anonymous,EN,1,,0,0,,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Consent_1,,anonymous,.70,10,USA,220,2,5sCgJMhLQ7twZjhtaudPmc,36661704,,,
2025-03-17 19:30:36,2025-03-17 19:37:58,IP Address,73.6.37.186,100,442,True,2025-03-17 19:37:59,R_7Nayqz4VteXNx7P,,,,,29.7679,-94.9724,anonymous,EN,1,,0,0,,Agree,Female,November,11,2011,Black or African American,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Humble,TX,Yes,iPhone,No,No,No,none,5 days,1 hour or less,,"Mr. beast ",No noted change in behavior.,A moderate amount,A lot,A little,A lot,A moderate amount,"A few times I have heard inappropriate words and comments and instruct my child to change the channel and not watch again. That tends to happen during videos of gamers filming their process while playing games. ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,48Y6FIFuRH4vmlbKWS16zK,36661704,1449,,Complete
2025-03-17 19:35:46,2025-03-17 19:38:22,IP Address,174.220.220.147,100,156,True,2025-03-17 19:38:22,R_1b1sb4L0r0kDr5D,,,,,33.7696,-84.3374,anonymous,EN,1,,0,0,,Agree,Male,November,18,2011,White,Some college,"Master's degree (e.g. MA, MS)","$100,000 or greater",Dallas,Tx,Yes,iPhone,No,No,No,,7 days,More than 2 hours,,Mr Beast,No,A lot,A lot,A lot,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5rgmgGO375RWI9Wun6X5Ck,36661704,1449,,Complete
2025-03-17 19:40:19,2025-03-17 19:40:48,IP Address,,100,28,True,2025-03-17 19:40:48,R_6QSorhiDLEaOgyO,,,,,,,anonymous,EN,1,,0,0,,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Consent_1,,anonymous,.70,10,USA,220,2,0tyZzGVl5IWHZKuO9iEL8n,36661704,,,
2025-03-17 19:36:09,2025-03-17 19:44:13,IP Address,174.240.112.251,100,484,True,2025-03-17 19:44:14,R_5oQM3HPWXwLtbpJ,,,,,42.4257,-83.1522,anonymous,EN,1,,0,0,,Agree,Male,February,11,2014,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$75,000 through $99,999","Detroit ",Michigan,Yes,iPad tablet,No,Yes,Yes,Everything.,7 days,2 hours or less,,They see cartoon.,Yes. Very much.,A lot,A lot,A great deal,A lot,A great deal,They create familiar content & I appreciate them.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3vcDCc3s94KdUf6pLTNzZ2,36661704,1449,,Complete
